current_round,target_number,recent_5_count,recent_10_count,recent_20_count,total_count,rounds_since_last_seen,is_odd,number_group,label
36,20,0,1,3,3,9,0,2,0
36,21,0,0,1,3,13,1,3,0
36,22,1,3,3,5,1,0,3,0
36,23,1,1,1,3,3,1,3,0
36,24,0,1,3,5,9,0,3,0
36,25,0,0,1,5,18,1,3,0
36,26,0,1,2,4,9,0,3,0
36,27,1,1,1,2,4,1,3,0
36,28,1,2,3,5,3,0,3,1
36,29,0,2,2,2,8,1,3,0
36,30,1,1,3,7,2,0,3,1
36,31,1,1,2,2,4,1,4,0
36,32,1,1,3,4,5,0,4,0
36,33,1,1,3,4,5,1,4,0
36,34,0,1,1,1,10,0,4,0
36,35,2,2,5,9,1,1,4,0
36,36,0,1,2,5,7,0,4,0
36,37,1,1,2,4,4,1,4,0
36,38,0,1,2,5,7,0,4,0
36,39,0,1,4,7,10,1,4,0
36,40,0,0,0,1,29,0,4,0
36,41,0,1,3,4,6,1,5,0
36,42,3,3,4,6,1,0,5,0
36,43,3,4,5,5,2,1,5,0
36,44,1,1,2,4,2,0,5,0
36,45,2,4,6,9,3,1,5,0
37,1,0,1,4,5,8,1,1,1
37,2,0,0,1,3,14,0,1,0
37,3,0,1,1,4,7,1,1,0
37,4,1,2,4,5,3,0,1,1
37,5,0,2,4,7,7,1,1,0
37,6,0,0,2,6,13,0,1,0
37,7,3,3,4,7,2,1,1,1
37,8,0,1,5,7,9,0,1,0
37,9,1,1,2,4,1,1,1,0
37,10,0,0,2,4,15,0,1,0
37,11,0,0,4,6,11,1,2,0
37,12,1,1,2,2,1,0,2,0
37,13,1,2,3,5,2,1,2,0
37,14,0,1,2,6,6,0,2,0
37,15,0,3,3,10,7,1,2,0
37,16,3,5,6,9,1,0,2,0
37,17,0,0,2,4,11,1,2,0
37,18,1,2,3,9,1,0,2,0
37,19,0,0,1,3,17,1,2,0
37,20,0,1,3,3,10,0,2,0
37,21,0,0,1,3,14,1,3,0
37,22,1,3,3,5,2,0,3,0
37,23,1,1,1,3,4,1,3,0
37,24,0,1,2,5,10,0,3,0
37,25,0,0,1,5,19,1,3,0
37,26,0,1,1,4,10,0,3,0
37,27,1,1,1,2,5,1,3,0
37,28,2,2,4,6,1,0,3,0
37,29,0,2,2,2,9,1,3,1
37,30,2,2,4,8,1,0,3,0
37,31,1,1,2,2,5,1,4,0
37,32,0,1,3,4,6,0,4,0
37,33,0,1,2,4,6,1,4,0
37,34,0,0,1,1,11,0,4,0
37,35,1,2,5,9,2,1,4,1
37,36,0,1,2,5,8,0,4,1
37,37,1,1,2,4,5,1,4,0
37,38,0,1,1,5,8,0,4,0
37,39,0,0,4,7,11,1,4,0
37,40,0,0,0,1,30,0,4,0
37,41,0,1,3,4,7,1,5,0
37,42,3,3,4,6,2,0,5,0
37,43,3,4,5,5,3,1,5,0
37,44,1,1,2,4,3,0,5,0
37,45,2,4,6,9,4,1,5,0
38,1,1,2,5,6,1,1,1,0
38,2,0,0,1,3,15,0,1,0
38,3,0,1,1,4,8,1,1,0
38,4,2,3,4,6,1,0,1,0
38,5,0,2,4,7,8,1,1,0
38,6,0,0,1,6,14,0,1,0
38,7,4,4,5,8,1,1,1,0
38,8,0,1,4,7,10,0,1,0
38,9,1,1,2,4,2,1,1,0
38,10,0,0,1,4,16,0,1,0
38,11,0,0,3,6,12,1,2,1
38,12,1,1,2,2,2,0,2,0
38,13,1,1,3,5,3,1,2,0
38,14,0,1,2,6,7,0,2,1
38,15,0,3,3,10,8,1,2,0
38,16,2,5,6,9,2,0,2,1
38,17,0,0,2,4,12,1,2,0
38,18,1,2,3,9,2,0,2,0
38,19,0,0,1,3,18,1,2,0
38,20,0,0,3,3,11,0,2,0
38,21,0,0,1,3,15,1,3,0
38,22,1,3,3,5,3,0,3,0
38,23,1,1,1,3,5,1,3,0
38,24,0,0,2,5,11,0,3,0
38,25,0,0,1,5,20,1,3,0
38,26,0,0,1,4,11,0,3,0
38,27,0,1,1,2,6,1,3,1
38,28,2,2,4,6,2,0,3,0
38,29,1,2,3,3,1,1,3,0
38,30,2,2,4,8,2,0,3,0
38,31,0,1,2,2,6,1,4,1
38,32,0,1,3,4,7,0,4,1
38,33,0,1,2,4,7,1,4,0
38,34,0,0,1,1,12,0,4,0
38,35,2,3,6,10,1,1,4,0
38,36,1,2,3,6,1,0,4,0
38,37,0,1,2,4,6,1,4,0
38,38,0,1,1,5,9,0,4,0
38,39,0,0,4,7,12,1,4,0
38,40,0,0,0,1,31,0,4,0
38,41,0,1,2,4,8,1,5,0
38,42,3,3,4,6,3,0,5,0
38,43,2,4,5,5,4,1,5,0
38,44,1,1,2,4,4,0,5,0
38,45,1,3,6,9,5,1,5,0
39,1,1,2,5,6,2,1,1,1
39,2,0,0,1,3,16,0,1,0
39,3,0,1,1,4,9,1,1,0
39,4,2,3,4,6,2,0,1,1
39,5,0,1,3,7,9,1,1,0
39,6,0,0,1,6,15,0,1,0
39,7,3,4,5,8,2,1,1,0
39,8,0,0,4,7,11,0,1,0
39,9,1,1,2,4,3,1,1,0
39,10,0,0,1,4,17,0,1,0
39,11,1,1,4,7,1,1,2,1
39,12,1,1,2,2,3,0,2,0
39,13,1,1,3,5,4,1,2,0
39,14,1,2,3,7,1,0,2,0
39,15,0,2,3,10,9,1,2,0
39,16,3,5,7,10,1,0,2,0
39,17,0,0,2,4,13,1,2,1
39,18,1,2,3,9,3,0,2,0
39,19,0,0,1,3,19,1,2,0
39,20,0,0,3,3,12,0,2,0
39,21,0,0,1,3,16,1,3,0
39,22,1,2,3,5,4,0,3,0
39,23,0,1,1,3,6,1,3,0
39,24,0,0,2,5,12,0,3,0
39,25,0,0,0,5,21,1,3,1
39,26,0,0,1,4,12,0,3,0
39,27,1,2,2,3,1,1,3,0
39,28,1,2,4,6,3,0,3,0
39,29,1,1,3,3,2,1,3,0
39,30,2,2,3,8,3,0,3,0
39,31,1,2,3,3,1,1,4,0
39,32,1,2,4,5,1,0,4,0
39,33,0,1,2,4,8,1,4,0
39,34,0,0,1,1,13,0,4,0
39,35,2,3,6,10,2,1,4,0
39,36,1,2,3,6,2,0,4,0
39,37,0,1,2,4,7,1,4,0
39,38,0,1,1,5,10,0,4,0
39,39,0,0,3,7,13,1,4,0
39,40,0,0,0,1,32,0,4,0
39,41,0,1,2,4,9,1,5,0
39,42,2,3,4,6,4,0,5,0
39,43,1,4,4,5,5,1,5,1
39,44,1,1,2,4,5,0,5,0
39,45,0,3,5,9,6,1,5,0
40,1,2,2,5,7,1,1,1,0
40,2,0,0,1,3,17,0,1,0
40,3,0,1,1,4,10,1,1,0
40,4,2,4,5,7,1,0,1,0
40,5,0,1,3,7,10,1,1,0
40,6,0,0,1,6,16,0,1,0
40,7,2,4,5,8,3,1,1,0
40,8,0,0,3,7,12,0,1,0
40,9,1,1,2,4,4,1,1,0
40,10,0,0,1,4,18,0,1,1
40,11,2,2,5,8,1,1,2,0
40,12,1,1,2,2,4,0,2,0
40,13,1,1,3,5,5,1,2,1
40,14,1,2,3,7,2,0,2,0
40,15,0,1,3,10,10,1,2,0
40,16,3,5,7,10,2,0,2,0
40,17,1,1,2,5,1,1,2,0
40,18,1,2,2,9,4,0,2,0
40,19,0,0,1,3,20,1,2,1
40,20,0,0,3,3,13,0,2,0
40,21,0,0,1,3,17,1,3,0
40,22,1,2,3,5,5,0,3,0
40,23,0,1,1,3,7,1,3,0
40,24,0,0,2,5,13,0,3,0
40,25,1,1,1,6,1,1,3,0
40,26,0,0,1,4,13,0,3,0
40,27,1,2,2,3,2,1,3,0
40,28,1,2,4,6,4,0,3,1
40,29,1,1,3,3,3,1,3,0
40,30,1,2,3,8,4,0,3,0
40,31,1,2,3,3,2,1,4,0
40,32,1,2,4,5,2,0,4,1
40,33,0,1,2,4,9,1,4,0
40,34,0,0,1,1,14,0,4,0
40,35,2,3,5,10,3,1,4,0
40,36,1,1,2,6,3,0,4,1
40,37,0,1,2,4,8,1,4,0
40,38,0,0,1,5,11,0,4,0
40,39,0,0,3,7,14,1,4,0
40,40,0,0,0,1,33,0,4,0
40,41,0,1,2,4,10,1,5,0
40,42,1,3,4,6,5,0,5,0
40,43,1,4,5,6,1,1,5,0
40,44,0,1,2,4,6,0,5,0
40,45,0,2,5,9,7,1,5,0
41,1,2,2,4,7,2,1,1,0
41,2,0,0,1,3,18,0,1,0
41,3,0,0,1,4,11,1,1,0
41,4,2,3,5,7,2,0,1,1
41,5,0,0,3,7,11,1,1,0
41,6,0,0,1,6,17,0,1,0
41,7,1,4,5,8,4,1,1,0
41,8,0,0,2,7,13,0,1,0
41,9,1,1,2,4,5,1,1,0
41,10,1,1,2,5,1,0,1,0
41,11,2,2,4,8,2,1,2,0
41,12,1,1,2,2,5,0,2,0
41,13,1,2,4,6,1,1,2,0
41,14,1,2,3,7,3,0,2,1
41,15,0,0,3,10,11,1,2,0
41,16,2,5,7,10,3,0,2,0
41,17,1,1,2,5,2,1,2,0
41,18,1,2,2,9,5,0,2,0
41,19,1,1,1,4,1,1,2,0
41,20,0,0,3,3,14,0,2,0
41,21,0,0,1,3,18,1,3,1
41,22,0,1,3,5,6,0,3,0
41,23,0,1,1,3,8,1,3,0
41,24,0,0,2,5,14,0,3,0
41,25,1,1,1,6,2,1,3,0
41,26,0,0,1,4,14,0,3,0
41,27,1,2,2,3,3,1,3,0
41,28,2,3,4,7,1,0,3,0
41,29,1,1,3,3,4,1,3,0
41,30,1,2,2,8,5,0,3,0
41,31,1,2,3,3,3,1,4,0
41,32,2,3,5,6,1,0,4,0
41,33,0,1,2,4,10,1,4,0
41,34,0,0,1,1,15,0,4,0
41,35,1,3,5,10,4,1,4,1
41,36,2,2,3,7,1,0,4,0
41,37,0,1,2,4,9,1,4,0
41,38,0,0,1,5,12,0,4,1
41,39,0,0,3,7,15,1,4,0
41,40,0,0,0,1,34,0,4,0
41,41,0,0,2,4,11,1,5,0
41,42,0,3,4,6,6,0,5,0
41,43,1,4,5,6,2,1,5,0
41,44,0,1,2,4,7,0,5,1
41,45,0,2,5,9,8,1,5,0
42,1,2,2,4,7,3,1,1,0
42,2,0,0,1,3,19,0,1,0
42,3,0,0,1,4,12,1,1,0
42,4,3,4,6,8,1,0,1,1
42,5,0,0,3,7,12,1,1,0
42,6,0,0,1,6,18,0,1,0
42,7,1,4,4,8,5,1,1,0
42,8,0,0,2,7,14,0,1,0
42,9,0,1,2,4,6,1,1,0
42,10,1,1,2,5,2,0,1,0
42,11,2,2,4,8,3,1,2,1
42,12,0,1,1,2,6,0,2,0
42,13,1,2,4,6,2,1,2,0
42,14,2,2,4,8,1,0,2,0
42,15,0,0,3,10,12,1,2,0
42,16,1,4,7,10,4,0,2,0
42,17,1,1,2,5,3,1,2,0
42,18,0,1,2,9,6,0,2,0
42,19,1,1,1,4,2,1,2,0
42,20,0,0,2,3,15,0,2,0
42,21,1,1,2,4,1,1,3,0
42,22,0,1,3,5,7,0,3,0
42,23,0,1,1,3,9,1,3,0
42,24,0,0,2,5,15,0,3,0
42,25,1,1,1,6,3,1,3,0
42,26,0,0,1,4,15,0,3,0
42,27,1,2,2,3,4,1,3,0
42,28,1,3,4,7,2,0,3,0
42,29,1,1,3,3,5,1,3,0
42,30,0,2,2,8,6,0,3,0
42,31,1,2,3,3,4,1,4,1
42,32,2,2,5,6,2,0,4,0
42,33,0,0,1,4,11,1,4,1
42,34,0,0,1,1,16,0,4,1
42,35,2,3,6,11,1,1,4,0
42,36,2,2,3,7,2,0,4,0
42,37,0,1,2,4,10,1,4,0
42,38,1,1,2,6,1,0,4,1
42,39,0,0,3,7,16,1,4,0
42,40,0,0,0,1,35,0,4,0
42,41,0,0,1,4,12,1,5,0
42,42,0,3,4,6,7,0,5,0
42,43,1,4,5,6,3,1,5,0
42,44,1,2,3,5,1,0,5,0
42,45,0,2,4,9,9,1,5,0
43,1,1,2,4,7,4,1,1,0
43,2,0,0,1,3,20,0,1,0
43,3,0,0,1,4,13,1,1,0
43,4,3,5,7,9,1,0,1,0
43,5,0,0,3,7,13,1,1,1
43,6,0,0,1,6,19,0,1,1
43,7,0,4,4,8,6,1,1,0
43,8,0,0,2,7,15,0,1,0
43,9,0,1,2,4,7,1,1,0
43,10,1,1,1,5,3,0,1,0
43,11,3,3,4,9,1,1,2,0
43,12,0,1,1,2,7,0,2,1
43,13,1,2,3,6,3,1,2,0
43,14,2,2,4,8,2,0,2,0
43,15,0,0,3,10,13,1,2,0
43,16,1,3,7,10,5,0,2,0
43,17,1,1,2,5,4,1,2,0
43,18,0,1,2,9,7,0,2,0
43,19,1,1,1,4,3,1,2,0
43,20,0,0,2,3,16,0,2,0
43,21,1,1,2,4,2,1,3,0
43,22,0,1,3,5,8,0,3,0
43,23,0,1,1,3,10,1,3,0
43,24,0,0,1,5,16,0,3,0
43,25,1,1,1,6,4,1,3,0
43,26,0,0,1,4,16,0,3,0
43,27,1,1,2,3,5,1,3,0
43,28,1,3,4,7,3,0,3,0
43,29,0,1,3,3,6,1,3,0
43,30,0,2,2,8,7,0,3,0
43,31,2,2,4,4,1,1,4,0
43,32,2,2,5,6,3,0,4,0
43,33,1,1,2,5,1,1,4,1
43,34,1,1,2,2,1,0,4,0
43,35,1,3,5,11,2,1,4,0
43,36,1,2,3,7,3,0,4,0
43,37,0,0,2,4,11,1,4,0
43,38,2,2,3,7,1,0,4,0
43,39,0,0,2,7,17,1,4,1
43,40,0,0,0,1,36,0,4,0
43,41,0,0,1,4,13,1,5,0
43,42,0,3,4,6,8,0,5,1
43,43,1,3,5,6,4,1,5,0
43,44,1,2,3,5,2,0,5,0
43,45,0,1,4,9,10,1,5,0
44,1,1,2,3,7,5,1,1,0
44,2,0,0,0,3,21,0,1,0
44,3,0,0,1,4,14,1,1,0
44,4,3,5,7,9,2,0,1,0
44,5,1,1,4,8,1,1,1,0
44,6,1,1,2,7,1,0,1,0
44,7,0,3,4,8,7,1,1,0
44,8,0,0,1,7,16,0,1,1
44,9,0,1,2,4,8,1,1,0
44,10,1,1,1,5,4,0,1,0
44,11,2,3,4,9,2,1,2,0
44,12,1,2,2,3,1,0,2,0
44,13,1,2,3,6,4,1,2,0
44,14,1,2,4,8,3,0,2,0
44,15,0,0,3,10,14,1,2,0
44,16,0,3,7,10,6,0,2,1
44,17,1,1,2,5,5,1,2,0
44,18,0,1,2,9,8,0,2,0
44,19,1,1,1,4,4,1,2,0
44,20,0,0,2,3,17,0,2,0
44,21,1,1,1,4,3,1,3,0
44,22,0,1,3,5,9,0,3,0
44,23,0,0,1,3,11,1,3,0
44,24,0,0,1,5,17,0,3,0
44,25,1,1,1,6,5,1,3,0
44,26,0,0,1,4,17,0,3,1
44,27,0,1,2,3,6,1,3,0
44,28,1,2,4,7,4,0,3,0
44,29,0,1,3,3,7,1,3,0
44,30,0,2,2,8,8,0,3,0
44,31,1,2,4,4,2,1,4,0
44,32,1,2,4,6,4,0,4,0
44,33,2,2,3,6,1,1,4,0
44,34,1,1,2,2,2,0,4,0
44,35,1,3,5,11,3,1,4,0
44,36,1,2,3,7,4,0,4,0
44,37,0,0,2,4,12,1,4,1
44,38,2,2,3,7,2,0,4,1
44,39,1,1,2,8,1,1,4,1
44,40,0,0,0,1,37,0,4,0
44,41,0,0,1,4,14,1,5,0
44,42,1,3,5,7,1,0,5,0
44,43,1,2,5,6,5,1,5,0
44,44,1,2,3,5,3,0,5,0
44,45,0,0,4,9,11,1,5,0
45,1,0,2,3,7,6,1,1,0
45,2,0,0,0,3,22,0,1,0
45,3,0,0,1,4,15,1,1,0
45,4,2,4,6,9,3,0,1,0
45,5,1,1,4,8,2,1,1,0
45,6,1,1,1,7,2,0,1,1
45,7,0,2,4,8,8,1,1,0
45,8,1,1,2,8,1,0,1,0
45,9,0,1,2,4,9,1,1,0
45,10,1,1,1,5,5,0,1,0
45,11,1,3,4,9,3,1,2,0
45,12,1,2,2,3,2,0,2,0
45,13,1,2,3,6,5,1,2,0
45,14,1,2,4,8,4,0,2,0
45,15,0,0,3,10,15,1,2,0
45,16,1,4,7,11,1,0,2,0
45,17,0,1,2,5,6,1,2,0
45,18,0,1,2,9,9,0,2,0
45,19,1,1,1,4,5,1,2,0
45,20,0,0,1,3,18,0,2,0
45,21,1,1,1,4,4,1,3,0
45,22,0,1,3,5,10,0,3,0
45,23,0,0,1,3,12,1,3,0
45,24,0,0,1,5,18,0,3,0
45,25,0,1,1,6,6,1,3,0
45,26,1,1,2,5,1,0,3,0
45,27,0,1,2,3,7,1,3,1
45,28,1,2,4,7,5,0,3,0
45,29,0,1,3,3,8,1,3,0
45,30,0,1,2,8,9,0,3,0
45,31,1,2,4,4,3,1,4,0
45,32,1,2,4,6,5,0,4,0
45,33,2,2,3,6,2,1,4,0
45,34,1,1,2,2,3,0,4,1
45,35,1,3,5,11,4,1,4,0
45,36,1,2,3,7,5,0,4,0
45,37,1,1,2,5,1,1,4,1
45,38,3,3,4,8,1,0,4,1
45,39,2,2,3,9,1,1,4,0
45,40,0,0,0,1,38,0,4,1
45,41,0,0,1,4,15,1,5,0
45,42,1,2,5,7,2,0,5,0
45,43,0,1,5,6,6,1,5,0
45,44,1,1,2,5,4,0,5,0
45,45,0,0,4,9,12,1,5,0
46,1,0,2,3,7,7,1,1,0
46,2,0,0,0,3,23,0,1,0
46,3,0,0,1,4,16,1,1,0
46,4,2,4,6,9,4,0,1,0
46,5,1,1,3,8,3,1,1,0
46,6,2,2,2,8,1,0,1,0
46,7,0,1,4,8,9,1,1,0
46,8,1,1,2,8,2,0,1,0
46,9,0,1,1,4,10,1,1,0
46,10,0,1,1,5,6,0,1,0
46,11,1,3,4,9,4,1,2,0
46,12,1,2,2,3,3,0,2,0
46,13,0,1,3,6,6,1,2,0
46,14,1,2,4,8,5,0,2,1
46,15,0,0,3,10,16,1,2,0
46,16,1,3,7,11,2,0,2,1
46,17,0,1,2,5,7,1,2,1
46,18,0,1,2,9,10,0,2,0
46,19,0,1,1,4,6,1,2,0
46,20,0,0,1,3,19,0,2,0
46,21,1,1,1,4,5,1,3,1
46,22,0,0,3,5,11,0,3,0
46,23,0,0,1,3,13,1,3,0
46,24,0,0,1,5,19,0,3,0
46,25,0,1,1,6,7,1,3,0
46,26,1,1,2,5,2,0,3,0
46,27,1,2,3,4,1,1,3,0
46,28,0,2,4,7,6,0,3,0
46,29,0,1,3,3,9,1,3,0
46,30,0,1,2,8,10,0,3,0
46,31,1,2,3,4,4,1,4,0
46,32,0,2,3,6,6,0,4,0
46,33,2,2,3,6,3,1,4,0
46,34,2,2,3,3,1,0,4,0
46,35,1,2,4,11,5,1,4,0
46,36,0,2,3,7,6,0,4,0
46,37,2,2,3,6,1,1,4,0
46,38,4,4,5,9,1,0,4,0
46,39,2,2,3,9,2,1,4,0
46,40,1,1,1,2,1,0,4,0
46,41,0,0,1,4,16,1,5,0
46,42,1,1,4,7,3,0,5,0
46,43,0,1,5,6,7,1,5,1
46,44,1,1,2,5,5,0,5,0
46,45,0,0,4,9,13,1,5,1
47,1,0,2,3,7,8,1,1,0
47,2,0,0,0,3,24,0,1,0
47,3,0,0,1,4,17,1,1,0
47,4,1,4,6,9,5,0,1,0
47,5,1,1,3,8,4,1,1,0
47,6,2,2,2,8,2,0,1,0
47,7,0,1,4,8,10,1,1,0
47,8,1,1,2,8,3,0,1,0
47,9,0,0,1,4,11,1,1,1
47,10,0,1,1,5,7,0,1,0
47,11,1,3,3,9,5,1,2,0
47,12,1,1,2,3,4,0,2,0
47,13,0,1,3,6,7,1,2,0
47,14,1,3,4,9,1,0,2,0
47,15,0,0,3,10,17,1,2,0
47,16,2,3,8,12,1,0,2,0
47,17,1,2,2,6,1,1,2,0
47,18,0,0,2,9,11,0,2,0
47,19,0,1,1,4,7,1,2,0
47,20,0,0,1,3,20,0,2,1
47,21,1,2,2,5,1,1,3,1
47,22,0,0,3,5,12,0,3,0
47,23,0,0,1,3,14,1,3,0
47,24,0,0,1,5,20,0,3,0
47,25,0,1,1,6,8,1,3,0
47,26,1,1,2,5,3,0,3,0
47,27,1,2,3,4,2,1,3,0
47,28,0,1,3,7,7,0,3,0
47,29,0,1,3,3,10,1,3,0
47,30,0,0,2,8,11,0,3,1
47,31,1,2,3,4,5,1,4,0
47,32,0,2,3,6,7,0,4,0
47,33,2,2,3,6,4,1,4,0
47,34,2,2,2,3,2,0,4,0
47,35,0,2,4,11,6,1,4,0
47,36,0,2,3,7,7,0,4,0
47,37,2,2,3,6,2,1,4,0
47,38,3,4,5,9,2,0,4,0
47,39,2,2,2,9,3,1,4,0
47,40,1,1,1,2,2,0,4,0
47,41,0,0,1,4,17,1,5,0
47,42,1,1,4,7,4,0,5,1
47,43,1,2,6,7,1,1,5,1
47,44,0,1,2,5,6,0,5,0
47,45,1,1,5,10,1,1,5,0
48,1,0,1,3,7,9,1,1,1
48,2,0,0,0,3,25,0,1,0
48,3,0,0,1,4,18,1,1,0
48,4,0,3,6,9,6,0,1,0
48,5,1,1,3,8,5,1,1,1
48,6,2,2,2,8,3,0,1,0
48,7,0,0,4,8,11,1,1,1
48,8,1,1,2,8,4,0,1,0
48,9,1,1,2,5,1,1,1,0
48,10,0,1,1,5,8,0,1,0
48,11,0,3,3,9,6,1,2,0
48,12,1,1,2,3,5,0,2,0
48,13,0,1,2,6,8,1,2,0
48,14,1,3,4,9,2,0,2,0
48,15,0,0,3,10,18,1,2,0
48,16,2,3,8,12,2,0,2,0
48,17,1,2,2,6,2,1,2,0
48,18,0,0,2,9,12,0,2,0
48,19,0,1,1,4,8,1,2,0
48,20,1,1,1,4,1,0,2,0
48,21,2,3,3,6,1,1,3,0
48,22,0,0,3,5,13,0,3,0
48,23,0,0,1,3,15,1,3,0
48,24,0,0,0,5,21,0,3,0
48,25,0,1,1,6,9,1,3,0
48,26,1,1,1,5,4,0,3,0
48,27,1,2,3,4,3,1,3,0
48,28,0,1,3,7,8,0,3,0
48,29,0,0,2,3,11,1,3,0
48,30,1,1,3,9,1,0,3,1
48,31,0,2,3,4,6,1,4,0
48,32,0,2,3,6,8,0,4,0
48,33,1,2,3,6,5,1,4,0
48,34,1,2,2,3,3,0,4,0
48,35,0,1,4,11,7,1,4,0
48,36,0,1,3,7,8,0,4,0
48,37,2,2,3,6,3,1,4,1
48,38,2,4,5,9,3,0,4,0
48,39,2,2,2,9,4,1,4,0
48,40,1,1,1,2,3,0,4,1
48,41,0,0,1,4,18,1,5,0
48,42,2,2,5,8,1,0,5,0
48,43,2,3,7,8,1,1,5,0
48,44,0,1,2,5,7,0,5,0
48,45,1,1,4,10,2,1,5,0
49,1,1,2,4,8,1,1,1,0
49,2,0,0,0,3,26,0,1,0
49,3,0,0,1,4,19,1,1,0
49,4,0,3,6,9,7,0,1,0
49,5,1,2,3,9,1,1,1,1
49,6,1,2,2,8,4,0,1,0
49,7,1,1,5,9,1,1,1,0
49,8,1,1,1,8,5,0,1,0
49,9,1,1,2,5,2,1,1,1
49,10,0,1,1,5,9,0,1,0
49,11,0,2,3,9,7,1,2,0
49,12,0,1,2,3,6,0,2,0
49,13,0,1,2,6,9,1,2,0
49,14,1,2,4,9,3,0,2,1
49,15,0,0,2,10,19,1,2,0
49,16,2,2,7,12,3,0,2,0
49,17,1,2,2,6,3,1,2,1
49,18,0,0,2,9,13,0,2,0
49,19,0,1,1,4,9,1,2,0
49,20,1,1,1,4,2,0,2,0
49,21,2,3,3,6,2,1,3,0
49,22,0,0,2,5,14,0,3,0
49,23,0,0,1,3,16,1,3,1
49,24,0,0,0,5,22,0,3,0
49,25,0,1,1,6,10,1,3,0
49,26,1,1,1,5,5,0,3,0
49,27,1,1,3,4,4,1,3,0
49,28,0,1,3,7,9,0,3,0
49,29,0,0,1,3,12,1,3,0
49,30,2,2,4,10,1,0,3,0
49,31,0,1,3,4,7,1,4,0
49,32,0,1,3,6,9,0,4,0
49,33,0,2,3,6,6,1,4,1
49,34,1,2,2,3,4,0,4,0
49,35,0,1,4,11,8,1,4,0
49,36,0,1,3,7,9,0,4,0
49,37,3,3,4,7,1,1,4,0
49,38,2,4,5,9,4,0,4,0
49,39,1,2,2,9,5,1,4,0
49,40,2,2,2,3,1,0,4,0
49,41,0,0,1,4,19,1,5,0
49,42,1,2,5,8,2,0,5,0
49,43,2,3,7,8,2,1,5,0
49,44,0,1,2,5,8,0,5,0
49,45,1,1,4,10,3,1,5,0
50,1,1,1,3,8,2,1,1,0
50,2,0,0,0,3,27,0,1,0
50,3,0,0,1,4,20,1,1,0
50,4,0,2,6,9,8,0,1,0
50,5,2,3,4,10,1,1,1,0
50,6,1,2,2,8,5,0,1,0
50,7,1,1,5,9,2,1,1,0
50,8,0,1,1,8,6,0,1,0
50,9,2,2,3,6,1,1,1,0
50,10,0,1,1,5,10,0,1,0
50,11,0,1,3,9,8,1,2,1
50,12,0,1,2,3,7,0,2,0
50,13,0,1,2,6,10,1,2,0
50,14,2,3,5,10,1,0,2,0
50,15,0,0,1,10,20,1,2,0
50,16,1,2,7,12,4,0,2,0
50,17,2,2,3,7,1,1,2,0
50,18,0,0,2,9,14,0,2,0
50,19,0,1,1,4,10,1,2,1
50,20,1,1,1,4,3,0,2,1
50,21,2,3,3,6,3,1,3,0
50,22,0,0,2,5,15,0,3,0
50,23,1,1,2,4,1,1,3,0
50,24,0,0,0,5,23,0,3,1
50,25,0,0,1,6,11,1,3,0
50,26,0,1,1,5,6,0,3,0
50,27,1,1,3,4,5,1,3,0
50,28,0,1,3,7,10,0,3,0
50,29,0,0,1,3,13,1,3,1
50,30,2,2,4,10,2,0,3,0
50,31,0,1,3,4,8,1,4,0
50,32,0,1,3,6,10,0,4,0
50,33,1,3,4,7,1,1,4,0
50,34,1,2,2,3,5,0,4,0
50,35,0,1,4,11,9,1,4,1
50,36,0,1,2,7,10,0,4,0
50,37,2,3,4,7,2,1,4,0
50,38,1,4,4,9,5,0,4,0
50,39,0,2,2,9,6,1,4,0
50,40,2,2,2,3,2,0,4,0
50,41,0,0,1,4,20,1,5,0
50,42,1,2,5,8,3,0,5,0
50,43,2,2,6,8,3,1,5,0
50,44,0,1,2,5,9,0,5,0
50,45,1,1,3,10,4,1,5,0
51,1,1,1,3,8,3,1,1,1
51,2,0,0,0,3,28,0,1,0
51,3,0,0,0,4,21,1,1,0
51,4,0,2,5,9,9,0,1,0
51,5,2,3,3,10,2,1,1,0
51,6,0,2,2,8,6,0,1,0
51,7,1,1,5,9,3,1,1,1
51,8,0,1,1,8,7,0,1,0
51,9,2,2,3,6,2,1,1,1
51,10,0,0,1,5,11,0,1,0
51,11,1,2,4,10,1,1,2,0
51,12,0,1,2,3,8,0,2,0
51,13,0,0,2,6,11,1,2,0
51,14,2,3,5,10,2,0,2,0
51,15,0,0,0,10,21,1,2,0
51,16,1,2,7,12,5,0,2,0
51,17,2,2,3,7,2,1,2,0
51,18,0,0,2,9,15,0,2,0
51,19,1,1,2,5,1,1,2,0
51,20,2,2,2,5,1,0,2,1
51,21,2,3,3,6,4,1,3,0
51,22,0,0,1,5,16,0,3,0
51,23,1,1,2,4,2,1,3,0
51,24,1,1,1,6,1,0,3,0
51,25,0,0,1,6,12,1,3,0
51,26,0,1,1,5,7,0,3,0
51,27,0,1,3,4,6,1,3,0
51,28,0,0,3,7,11,0,3,0
51,29,1,1,2,4,1,1,3,0
51,30,2,2,4,10,3,0,3,0
51,31,0,1,3,4,9,1,4,0
51,32,0,0,3,6,11,0,4,0
51,33,1,3,4,7,2,1,4,0
51,34,0,2,2,3,6,0,4,0
51,35,1,2,5,12,1,1,4,0
51,36,0,0,2,7,11,0,4,1
51,37,1,3,4,7,3,1,4,0
51,38,0,4,4,9,6,0,4,0
51,39,0,2,2,9,7,1,4,0
51,40,1,2,2,3,3,0,4,0
51,41,0,0,0,4,21,1,5,0
